	Ano do Calendário	Programa	Nome do PPG	Área de Avaliação	IES Sigla	IES Nome	Nome Docente	Ano Titulação	Regime de Trabalho	Projetos Minter Dinter	Categoria	Início da Categoria	Fim da Categoria	Carga Horária
418	2017	33002045014P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USP/SC	UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS )	RENATO LUIZ SOBRAL ANELLI	1995	Dedicação Exclusiva		PERMANENTE	01/04/1986		40
419	2017	33002045014P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USP/SC	UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS )	ROSANA MARIA CARAM	1998	Dedicação Exclusiva		PERMANENTE	01/02/1996		40
420	2017	33002045014P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USP/SC	UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS )	RUY SARDINHA LOPES	2006	Dedicação Exclusiva		PERMANENTE	01/04/2006		40
421	2017	33002045014P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USP/SC	UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS )	SARAH FELDMAN	1996	Dedicação Exclusiva		PERMANENTE	01/05/1987		40
422	2017	33002045014P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USP/SC	UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS )	SIMONE HELENA TANOUE VIZIOLI	2006	Dedicação Exclusiva		COLABORADOR	01/01/2014		40
423	2017	33002045014P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USP/SC	UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS )	TELMA DE BARROS CORREIA	1995	Dedicação Exclusiva		PERMANENTE	01/03/1996		40
424	2017	33002045014P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USP/SC	UNIVERSIDADE DE SÃO PAULO ( SÃO CARLOS )	TOMAS ANTONIO MOREIRA	2006	Dedicação Exclusiva		PERMANENTE	01/01/2016		40
425	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	ABILIO DA SILVA GUERRA NETO	2002	Integral		PERMANENTE	01/09/2005		40
426	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	ANA GABRIELA GODINHO LIMA	2004	Integral		PERMANENTE	01/03/2006		40
427	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	ANGELICA APARECIDA TANUS BENATTI ALVIM	2003	Integral		PERMANENTE	01/02/2005		40
428	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	CANDIDO MALTA CAMPOS NETO	1999	Integral		PERMANENTE	01/03/2000		40
429	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	CARLOS GUILHERME SANTOS SEROA DA MOTA	1970	Integral		PERMANENTE	01/01/2001		40
430	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	CARLOS LEITE DE SOUZA	2002	Integral		PERMANENTE	01/03/2003	31/01/2017	40
431	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	CARLOS LEITE DE SOUZA	2002	Integral		PERMANENTE	01/02/2017		20
432	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	CELIA REGINA MORETTI	1999	Integral		COLABORADOR	01/02/2009		16
433	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	CHARLES DE CASTRO VINCENT	2003	Integral		COLABORADOR	01/02/2009		8
434	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	DENISE ANTONUCCI	2006	Integral		COLABORADOR	01/01/2017		8
435	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	EUNICE HELENA SGUIZZARDI	2004	Integral		PERMANENTE	01/02/2008		40
436	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	GILDA COLLET BRUNA	1972	Integral		PERMANENTE	01/02/2002		40
437	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	IGOR GUATELLI	2007	Integral		COLABORADOR	01/01/2017		8
438	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	JOSE GERALDO SIMOES JUNIOR	1996	Integral		PERMANENTE	28/02/2013		24
439	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	LUIZ GUILHERME RIVERA DE CASTRO	2007	Integral		PERMANENTE	02/01/2017		40
440	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	MARIA AUGUSTA JUSTI PISANI	1998	Integral		PERMANENTE	01/01/2006		40
441	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	MARIA ISABEL VILLAC	2002	Integral		PERMANENTE	01/08/2005		40
442	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	NADIA SOMEKH	1995	Integral		PERMANENTE	28/02/2013	30/06/2017	24
443	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	NADIA SOMEKH	1995	Integral		PERMANENTE	01/07/2017		40
444	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	RAFAEL ANTONIO CUNHA PERRONE	1993	Integral		PERMANENTE	01/01/2013		32
445	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	ROBERTO RIGHI	1988	Integral		PERMANENTE	01/01/2016		30
446	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	RUTH VERDE ZEIN	2005	Integral		PERMANENTE	01/02/2006		40
447	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	VALTER LUIS CALDANA JUNIOR	2005	Integral		COLABORADOR	01/02/2009		12
448	2017	33024014020P7	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UPM	UNIVERSIDADE PRESBITERIANA MACKENZIE	WILSON FLORIO	2006	Integral		PERMANENTE	28/02/2013		20
449	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	ADILSON COSTA MACEDO	1987	Integral		PERMANENTE	16/03/2005		16
450	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	ANA PAULA KOURY	2005	Integral		PERMANENTE	01/02/2008		40
451	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	ANDREA DE OLIVEIRA TOURINHO	2004	Integral		PERMANENTE	01/09/2014		40
452	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	EDITE GALOTE RODRIGUES CARRANZA	2013	Integral		PERMANENTE	10/02/2015		40
453	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	ENEIDA DE ALMEIDA	2009	Integral		PERMANENTE	17/03/2010		40
454	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	FERNANDO GUILLERMO VAZQUEZ RAMOS	2005	Integral		PERMANENTE	01/02/2010		40
455	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	LUIS OCTAVIO PEREIRA LOPES DE FARIA E SILVA	2008	Integral		PERMANENTE	10/02/2015		40
456	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	MARIA CAROLINA MAZIVIERO	2013	Integral		PERMANENTE	01/09/2014		40
457	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	MARIA ISABEL IMBRONITO	2008	Integral		PERMANENTE	10/02/2015		40
458	2017	33072019003P1	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	USJT	UNIVERSIDADE SÃO JUDAS TADEU	PAULA DE VINCENZO FIDELIS BELFORT MATTOS	2007	Integral		PERMANENTE	01/03/2011		40
459	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ADRIANA MARQUES ROSSETTO	2003	Dedicação Exclusiva		PERMANENTE	01/01/2015		10
460	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ALICE THERESINHA CYBIS PEREIRA	1992	Integral		PERMANENTE	01/01/2004		10
461	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ALICIA NORMA GONZALEZ DE CASTELLS	2001	Dedicação Exclusiva		PERMANENTE	01/01/2015		10
462	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ALINA GONCALVES SANTIAGO	1995	Parcial		PERMANENTE	01/01/2004		20
463	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ALMIR FRANCISCO REIS	2002	Dedicação Exclusiva		PERMANENTE	01/01/2015		15
464	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ANDERSON CLARO	1998	Integral		PERMANENTE	01/01/2004		20
465	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ANDREA HOLZ PFUTZENREUTER	2014	Dedicação Exclusiva		PERMANENTE	01/01/2017		10
466	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ANGELA DO VALLE	2000	Integral		PERMANENTE	01/01/2004		15
467	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ARNOLDO DEBATIN NETO	2004	Integral		COLABORADOR	01/01/2015		10
468	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	AYRTON PORTILHO BUENO	2006	Integral		COLABORADOR	01/01/2015	21/11/2017	10
469	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	CARLOS EDUARDO VERZOLA VAZ	2011	Dedicação Exclusiva		PERMANENTE	01/01/2017		10
470	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	CARLOS LOCH	1988	Integral		PERMANENTE	01/01/2004		10
471	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ERASMO FELIPE VERGARA MIRANDA	2003	Integral		PERMANENTE	01/01/2015		15
472	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	FERNANDO BARTH	1997	Integral		PERMANENTE	01/01/2004		15
473	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	FERNANDO OSCAR RUTTKAY PEREIRA	1992	Integral		PERMANENTE	01/01/2004		15
474	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	FERNANDO SIMON WESTPHAL	2007	Integral		PERMANENTE	01/01/2017		10
475	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	GILBERTO SARKIS YUNES	1995	Dedicação Exclusiva		PERMANENTE	01/01/2015		10
476	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	HUMBERTO RAMOS ROMAN	1989	Integral		PERMANENTE	18/11/2011		10
477	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	JOAO CARLOS SOUZA	1996	Integral		PERMANENTE	01/01/2004		15
478	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	JOSE RIPPER KOS	2003	Dedicação Exclusiva		PERMANENTE	01/01/2015		15
479	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	JUAN ANTONIO ZAPATEL PEREIRA DE ARAUJO	1998	Integral		PERMANENTE	01/01/2012		15
480	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	LISIANE ILHA LIBRELOTTO	2005	Integral		PERMANENTE	01/09/2011		20
481	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	LIZANDRA GARCIA LUPI VERGARA	2005	Dedicação Exclusiva		PERMANENTE	01/01/2016		10
482	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	LUIZ EDUARDO FONTOURA TEIXEIRA	2009	Dedicação Exclusiva		COLABORADOR	01/01/2015	15/12/2017	10
483	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	LUIZ SALOMAO RIBAS GOMEZ	2012	Integral		COLABORADOR	01/01/2015	21/03/2017	10
484	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	MARGARITA NILDA BARRETTO ANGELI	1998	Parcial		PERMANENTE	01/01/2015		15
485	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	MARIA INES SUGAI	2002	Dedicação Exclusiva		PERMANENTE	01/01/2015		15
486	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	MARISTELA MORAES DE ALMEIDA	2001	Integral		PERMANENTE	01/01/2017		10
487	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	MARTA DISCHINGER	2000	Integral		COLABORADOR	01/10/2015		10
488	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	MARTIN GABRIEL ORDENES MIZGIER	2008	Integral		PERMANENTE	01/11/2010		20
489	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	MILTON LUZ DA CONCEICAO	2004	Dedicação Exclusiva		PERMANENTE	01/01/2017		10
490	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	REGIANE TREVISAN PUPO	2009	Integral		COLABORADOR	01/01/2015		10
491	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RENATO TIBIRICÁ DE SABOYA	2007	Integral		PERMANENTE	29/03/2010		20
492	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ROBERTO DE OLIVEIRA	1980	Integral		COLABORADOR	01/01/2015	30/06/2017	10
493	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	ROBERTO LAMBERTS	1988	Integral		PERMANENTE	01/01/2001		10
494	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RODRIGO ALMEIDA BASTOS	2009	Dedicação Exclusiva		PERMANENTE	01/01/2015		20
495	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RODRIGO GONCALVES DOS SANTOS	2011	Dedicação Exclusiva		PERMANENTE	01/01/2016		10
496	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	SERGIO TORRES MORAES	2006	Dedicação Exclusiva		PERMANENTE	01/01/2015		15
497	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	SONIA AFONSO	1999	Integral		COLABORADOR	01/01/2015		10
498	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	SORAYA NOR	2010	Dedicação Exclusiva		PERMANENTE	01/01/2015		15
499	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	TARCISIO VANZIN	2005	Integral		COLABORADOR	01/02/2007	23/05/2017	10
500	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	VANESSA CASARIN	2012	Dedicação Exclusiva		PERMANENTE	01/01/2016		20
501	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	VANESSA GOULART DORNELES	2014	Dedicação Exclusiva		PERMANENTE	19/02/2015	30/05/2017	15
502	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	VERA HELENA MORO BINS ELY	1997	Integral		PERMANENTE	01/01/2004		20
503	2017	41001010048P2	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFSC	UNIVERSIDADE FEDERAL DE SANTA CATARINA	VERIDIANA ATANASIO SCALCO	2010	Dedicação Exclusiva		VISITANTE	11/05/2015		40
504	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ADRIANA ARAUJO PORTELLA	2008	Integral		PERMANENTE	01/09/2008		40
505	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ADRIANE BORDA ALMEIDA DA SILVA	2001	Integral		PERMANENTE	01/01/2008		40
506	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ANA ELISIA DA COSTA	2011	Integral		COLABORADOR	02/01/2017		40
507	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ANA LUCIA COSTA DE OLIVEIRA	2012	Integral		COLABORADOR	05/08/2016		10
508	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ANDRE DE OLIVEIRA TORRES CARRASCO	2011	Dedicação Exclusiva		PERMANENTE	01/01/2017		40
509	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ANTONIO CESAR SILVEIRA BAPTISTA DA SILVA	2004	Integral		PERMANENTE	01/01/2015		40
510	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ARIELA DA SILVA TORRES	2011	Integral		PERMANENTE	01/01/2015		40
511	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	CELIA HELENA CASTRO GONSALES	2011	Integral		PERMANENTE	01/01/2008		40
512	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	CELINA MARIA BRITTO CORREA	2001	Integral		PERMANENTE	01/11/2010		40
513	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	EDUARDO GRALA DA CUNHA	2005	Integral		PERMANENTE	01/11/2009		20
514	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	EDUARDO ROCHA	2010	Dedicação Exclusiva		PERMANENTE	01/08/2011		40
515	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	EMANUELA DI FELICE	2015	Integral		VISITANTE	10/05/2016		40
516	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ERIK BENGT LENNART JOHANSSON	2006	Integral		VISITANTE	01/07/2017		40
517	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ESTER JUDITE BENDJOUYA GUTIERREZ	1999	Integral		PERMANENTE	01/01/2008		20
518	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	FABIO KELLERMANN SCHRAMM	2009	Integral		COLABORADOR	01/01/2014		40
519	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	ISABEL TOURINHO SALAMONI	2009	Integral		COLABORADOR	01/01/2015		40
520	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	LAURA LOPES CEZAR	1999	Integral		COLABORADOR	01/01/2015		40
521	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	LIGIA MARIA AVILA CHIARELLI	2014	Dedicação Exclusiva		PERMANENTE	01/01/2015		40
522	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	MAURICIO COUTO POLIDORI	1999	Integral		PERMANENTE	01/01/2008		40
523	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	NATALIA NAOUMOVA	2009	Integral		PERMANENTE	01/02/2010		40
524	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	NIRCE SAFFER MEDVEDOVSKI	1997	Integral		PERMANENTE	01/01/2008		40
525	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	PAULO AFONSO RHEINGANTZ	2000	Dedicação Exclusiva		PERMANENTE	04/11/2016		38
526	2017	42003016032P0	ARQUITETURA E URBANISMO	ARQUITETURA, URBANISMO E DESIGN	UFPEL	UNIVERSIDADE FEDERAL DE PELOTAS	SYLVIO ARNOLDO DICK JANTZEN	2001	Integral		PERMANENTE	01/01/2008		40
